time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;
0.6485451558;1;0;0;0;0;0;0;0;0;
0.6583077903;1;0;0;0;0;0;0;0;0;
0.6680704249;1;0;0;0;0;0;0;0;0;
0.6778330595;1;0;0;0;0;0;0;0;0;
0.687595694;1;0;0;0;0;0;0;0;0;
0.6973583286;1;0;0;0;0;0;0;0;0;
0.7071209632;1;0;0;0;0;0;0;0;0;
0.7168835977;1;0;0;0;0;0;0;0;0;
0.7266462323;1;0;0;0;0;0;0;0;0;
0.7364088668;1;0;0;0;0;0;0;0;0;
0.7461715014;1;0;0;0;0;0;0;0;0;
0.755934136;1;0;0;0;0;0;0;0;0;
0.7656967705;1;0;0;0;0;0;0;0;0;
0.7754594051;1;0;0;0;0;0;0;0;0;
0.7852220396;1;0;0;0;0;0;0;0;0;
0.7949846742;1;0;0;0;0;0;0;0;0;
0.8047473088;1;0;0;0;0;0;0;0;0;
0.8145099433;1;0;0;0;0;0;0;0;0;
0.8242725779;1;0;0;0;0;0;0;0;0;
0.8340352125;1;0;0;0;0;0;0;0;0;
0.843797847;1;0;0;0;0;0;0;0;0;
0.8535604816;1;0;0;0;0;0;0;0;0;
0.8633231161;1;0;0;0;0;0;0;0;0;
0.8730857507;1;0;0;0;0;0;0;0;0;
0.8828483853;1;0;0;0;0;0;0;0;0;
0.8926110198;1;0;0;0;0;0;0;0;0;
0.9023736544;1;0;0;0;0;0;0;0;0;
0.9121362889;1;0;0;0;0;0;0;0;0;
0.9218989235;1;0;0;0;0;0;0;0;0;
0.9316615581;1;0;0;0;0;0;0;0;0;
0.9414241926;1;0;0;0;0;0;0;0;0;
0.9511868272;1;0;0;0;0;0;0;0;0;
0.9609494618;1;0;0;0;0;0;0;0;0;
0.9707120963;1;0;0;0;0;0;0;0;0;
0.9804747309;1;0;0;0;0;0;0;0;0;
0.9902373654;1;0;0;0;0;0;0;0;0;
1;1;0;0;0;0;0;0;0;0;
1.01;1;0;0;0;0;0;0;0;0;
1.02;1;0;0;0;0;0;0;0;0;
1.03;1;0;0;0;0;0;0;0;0;
1.040104167;1;0;0;0;0;0;0;0;0;
1.050208333;1;0;0;0;0;0;0;0;0;
1.0603125;1;0;0;0;0;0;0;0;0;
1.070416667;1;0;0;0;0;0;0;0;0;
1.080520833;1;0;0;0;0;0;0;0;0;
1.090625;1;0;0;0;0;0;0;0;0;
1.100729167;1;0;0;0;0;0;0;0;0;
1.110833333;1;0;0;0;0;0;0;0;0;
1.1209375;1;0;0;0;0;0;0;0;0;
1.131041667;1;0;0;0;0;0;0;0;0;
1.141145833;1;0;0;0;0;0;0;0;0;
1.15125;1;0;0;0;0;0;0;0;0;
1.161354167;1;0;0;0;0;0;0;0;0;
1.171458333;1;0;0;0;0;0;0;0;0;
1.1815625;1;0;0;0;0;0;0;0;0;
1.191666667;1;0;0;0;0;0;0;0;0;
1.201770833;1;0;0;0;0;0;0;0;0;
1.211875;1;0;0;0;0;0;0;0;0;
1.221979167;1;0;0;0;0;0;0;0;0;
1.232083333;1;0;0;0;0;0;0;0;0;
1.2421875;1;0;0;0;0;0;0;0;0;
1.252291667;1;0;0;0;0;0;0;0;0;
1.262534247;1;0;0;0;0;0;0;0;0;
1.272776826;1;0;0;0;0;0;0;0;0;
1.283019406;1;0;0;0;0;0;0;0;0;
1.293261986;1;0;0;0;0;0;0;0;0;
1.303504566;1;0;0;0;0;0;0;0;0;
1.313747146;1;0;0;0;0;0;0;0;0;
1.323989726;1;0;0;0;0;0;0;0;0;
1.334232306;1;0;0;0;0;0;0;0;0;
1.344474886;1;0;0;0;0;0;0;0;0;
1.354717466;1;0;0;0;0;0;0;0;0;
1.364960046;1;0;0;0;0;0;0;0;0;
1.375202626;1;0;0;0;0;0;0;0;0;
1.385445205;1;0;0;0;0;0;0;0;0;
1.395687785;1;0;0;0;0;0;0;0;0;
1.405930365;1;0;0;0;0;0;0;0;0;
1.416172945;1;0;0;0;0;0;0;0;0;
1.426415525;1;0;0;0;0;0;0;0;0;
1.436658105;1;0;0;0;0;0;0;0;0;
1.446900685;1;0;0;0;0;0;0;0;0;
1.457143265;1;0;0;0;0;0;0;0;0;
1.467385845;1;0;0;0;0;0;0;0;0;
1.477628425;1;0;0;0;0;0;0;0;0;
1.487871005;1;0;0;0;0;0;0;0;0;
1.498113584;1;0;0;0;0;0;0;0;0;
1.508356164;1;0;0;0;0;0;0;0;0;
1.518598744;1;0;0;0;0;0;0;0;0;
1.528841324;1;0;0;0;0;0;0;0;0;
1.539083904;1;0;0;0;0;0;0;0;0;
1.549326484;1;0;0;0;0;0;0;0;0;
1.559569064;1;0;0;0;0;0;0;0;0;
1.569811644;1;0;0;0;0;0;0;0;0;
1.580054224;1;0;0;0;0;0;0;0;0;
1.590296804;1;0;0;0;0;0;0;0;0;
1.600539384;1;0;0;0;0;0;0;0;0;
1.610781963;1;0;0;0;0;0;0;0;0;
1.621024543;1;0;0;0;0;0;0;0;0;
1.631267123;1;0;0;0;0;0;0;0;0;
1.641509703;1;0;0;0;0;0;0;0;0;
1.651752283;1;0;0;0;0;0;0;0;0;
1.661994863;1;0;0;0;0;0;0;0;0;
1.672237443;1;0;0;0;0;0;0;0;0;
1.682480023;1;0;0;0;0;0;0;0;0;
1.692722603;1;0;0;0;0;0;0;0;0;
1.702965183;1;0;0;0;0;0;0;0;0;
1.713207763;1;0;0;0;0;0;0;0;0;
1.723450342;1;0;0;0;0;0;0;0;0;
1.733692922;1;0;0;0;0;0;0;0;0;
1.743935502;1;0;0;0;0;0;0;0;0;
1.754178082;1;0;0;0;0;0;0;0;0;
1.764420662;1;0;0;0;0;0;0;0;0;
1.774663242;1;0;0;0;0;0;0;0;0;
1.784905822;1;0;0;0;0;0;0;0;0;
1.795148402;1;0;0;0;0;0;0;0;0;
1.805390982;1;0;0;0;0;0;0;0;0;
1.815633562;1;0;0;0;0;0;0;0;0;
1.825876142;1;0;0;0;0;0;0;0;0;
1.836118721;1;0;0;0;0;0;0;0;0;
1.846361301;1;0;0;0;0;0;0;0;0;
1.856603881;1;0;0;0;0;0;0;0;0;
1.866846461;1;0;0;0;0;0;0;0;0;
1.877089041;1;0;0;0;0;0;0;0;0;
1.887331621;1;0;0;0;0;0;0;0;0;
1.897574201;1;0;0;0;0;0;0;0;0;
1.907816781;1;0;0;0;0;0;0;0;0;
1.918059361;1;0;0;0;0;0;0;0;0;
1.928301941;1;0;0;0;0;0;0;0;0;
1.938544521;1;0;0;0;0;0;0;0;0;
1.9487871;1;0;0;0;0;0;0;0;0;
1.95902968;1;0;0;0;0;0;0;0;0;
1.96927226;1;0;0;0;0;0;0;0;0;
1.97951484;1;0;0;0;0;0;0;0;0;
1.98975742;1;0;0;0;0;0;0;0;0;
2;1;0;0;0;0;0;0;0;0;
2.010526316;1;0;0;0;0;0;0;0;0;
2.021052632;1;0;0;0;0;0;0;0;0;
2.031578947;1;0;0;0;0;0;0;0;0;
2.042105263;1;0;0;0;0;0;0;0;0;
2.052631579;1;0;0;0;0;0;0;0;0;
2.063157895;1;0;0;0;0;0;0;0;0;
2.073684211;1;0;0;0;0;0;0;0;0;
2.084331518;1;0;0;0;0;0;0;0;0;
2.094978826;1;0;0;0;0;0;0;0;0;
2.105626134;1;0;0;0;0;0;0;0;0;
2.116273442;1;0;0;0;0;0;0;0;0;
2.12692075;1;0;0;0;0;0;0;0;0;
2.137568058;1;0;0;0;0;0;0;0;0;
2.148215366;1;0;0;0;0;0;0;0;0;
2.158862674;1;0;0;0;0;0;0;0;0;
2.169509982;1;0;0;0;0;0;0;0;0;
2.18015729;1;0;0;0;0;0;0;0;0;
2.190804598;1;0;0;0;0;0;0;0;0;
2.201451906;1;0;0;0;0;0;0;0;0;
2.212099214;1;0;0;0;0;0;0;0;0;
2.222746521;1;0;0;0;0;0;0;0;0;
2.233393829;1;0;0;0;0;0;0;0;0;
2.244041137;1;0;0;0;0;0;0;0;0;
2.25484055;1;0;0;0;0;0;0;0;0;
2.265639962;1;0;0;0;0;0;0;0;0;
2.276439374;1;0;0;0;0;0;0;0;0;
2.287238787;1;0;0;0;0;0;0;0;0;
2.298038199;1;0;0;0;0;0;0;0;0;
2.308837611;1;0;0;0;0;0;0;0;0;
2.319637024;1;0;0;0;0;0;0;0;0;
2.330436436;1;0;0;0;0;0;0;0;0;
2.341235848;1;0;0;0;0;0;0;0;0;
2.352035261;1;0;0;0;0;0;0;0;0;
2.362834673;1;0;0;0;0;0;0;0;0;
2.373634085;1;0;0;0;0;0;0;0;0;
2.384433498;1;0;0;0;0;0;0;0;0;
2.39523291;1;0;0;0;0;0;0;0;0;
2.406032322;1;0;0;0;0;0;0;0;0;
2.416831735;1;0;0;0;0;0;0;0;0;
2.427631147;1;0;0;0;0;0;0;0;0;
2.438430559;1;0;0;0;0;0;0;0;0;
2.449229971;1;0;0;0;0;0;0;0;0;
2.460245372;1;0;0;0;0;0;0;0;0;
2.471260773;1;0;0;0;0;0;0;0;0;
2.482276173;1;0;0;0;0;0;0;0;0;
2.493291574;1;0;0;0;0;0;0;0;0;
2.504306974;1;0;0;0;0;0;0;0;0;
2.515322375;1;0;0;0;0;0;0;0;0;
2.526337775;1;0;0;0;0;0;0;0;0;
2.537353176;1;0;0;0;0;0;0;0;0;
2.548368577;1;0;0;0;0;0;0;0;0;
2.559383977;1;0;0;0;0;0;0;0;0;
2.570399378;1;0;0;0;0;0;0;0;0;
2.581414778;1;0;0;0;0;0;0;0;0;
2.592430179;1;0;0;0;0;0;0;0;0;
2.603445579;1;0;0;0;0;0;0;0;0;
2.61446098;1;0;0;0;0;0;0;0;0;
2.625476381;1;0;0;0;0;0;0;0;0;
2.636491781;1;0;0;0;0;0;0;0;0;
2.647507182;1;0;0;0;0;0;0;0;0;
2.658522582;1;0;0;0;0;0;0;0;0;
2.669537983;1;0;0;0;0;0;0;0;0;
2.680553383;1;0;0;0;0;0;0;0;0;
2.691568784;1;0;0;0;0;0;0;0;0;
2.702584185;1;0;0;0;0;0;0;0;0;
2.713599585;1;0;0;0;0;0;0;0;0;
2.724614986;1;0;0;0;0;0;0;0;0;
2.735630386;1;0;0;0;0;0;0;0;0;
2.746645787;1;0;0;0;0;0;0;0;0;
2.757661187;1;0;0;0;0;0;0;0;0;
2.768676588;1;0;0;0;0;0;0;0;0;
2.779691989;1;0;0;0;0;0;0;0;0;
2.790707389;1;0;0;0;0;0;0;0;0;
2.80172279;1;0;0;0;0;0;0;0;0;
2.81273819;1;0;0;0;0;0;0;0;0;
2.823753591;1;0;0;0;0;0;0;0;0;
2.834768991;1;0;0;0;0;0;0;0;0;
2.845784392;1;0;0;0;0;0;0;0;0;
2.856799793;1;0;0;0;0;0;0;0;0;
2.867815193;1;0;0;0;0;0;0;0;0;
2.878830594;1;0;0;0;0;0;0;0;0;
2.889845994;1;0;0;0;0;0;0;0;0;
2.900861395;1;0;0;0;0;0;0;0;0;
2.911876795;1;0;0;0;0;0;0;0;0;
2.922892196;1;0;0;0;0;0;0;0;0;
2.933907597;1;0;0;0;0;0;0;0;0;
2.944922997;1;0;0;0;0;0;0;0;0;
2.955938398;1;0;0;0;0;0;0;0;0;
2.966953798;1;0;0;0;0;0;0;0;0;
2.977969199;1;0;0;0;0;0;0;0;0;
2.988984599;1;0;0;0;0;0;0;0;0;
3;1;0;0;0;0;0;0;0;0;
3.011363636;1;0;0;0;0;0;0;0;0;
3.022727273;1;0;0;0;0;0;0;0;0;
3.034090909;1;0;0;0;0;0;0;0;0;
3.045454545;1;0;0;0;0;0;0;0;0;
3.056818182;1;0;0;0;0;0;0;0;0;
3.068181818;1;0;0;0;0;0;0;0;0;
3.079545455;1;0;0;0;0;0;0;0;0;
3.090909091;1;0;0;0;0;0;0;0;0;
3.102272727;1;0;0;0;0;0;0;0;0;
3.113636364;1;0;0;0;0;0;0;0;0;
3.125;1;0;0;0;0;0;0;0;0;
3.136513158;1;0;0;0;0;0;0;0;0;
3.148026316;1;0;0;0;0;0;0;0;0;
3.159539474;1;0;0;0;0;0;0;0;0;
3.171052632;1;0;0;0;0;0;0;0;0;
3.182565789;1;0;0;0;0;0;0;0;0;
3.194078947;1;0;0;0;0;0;0;0;0;
3.205592105;1;0;0;0;0;0;0;0;0;
3.217105263;1;0;0;0;0;0;0;0;0;
3.228618421;1;0;0;0;0;0;0;0;0;
3.240131579;1;0;0;0;0;0;0;0;0;
3.251644737;1;0;0;0;0;0;0;0;0;
3.263157895;1;0;0;0;0;0;0;0;0;
3.274671053;1;0;0;0;0;0;0;0;0;
3.286184211;1;0;0;0;0;0;0;0;0;
3.297697368;1;0;0;0;0;0;0;0;0;
3.309210526;1;0;0;0;0;0;0;0;0;
3.320723684;1;0;0;0;0;0;0;0;0;
3.332236842;1;0;0;0;0;0;0;0;0;
3.34375;1;0;0;0;0;0;0;0;0;
3.355263158;1;0;0;0;0;0;0;0;0;
3.366776316;1;0;0;0;0;0;0;0;0;
3.378289474;1;0;0;0;0;0;0;0;0;
3.389802632;1;0;0;0;0;0;0;0;0;
3.401315789;1;0;0;0;0;0;0;0;0;
3.412828947;1;0;0;0;0;0;0;0;0;
3.424342105;1;0;0;0;0;0;0;0;0;
3.435855263;1;0;0;0;0;0;0;0;0;
3.447368421;1;0;0;0;0;0;0;0;0;
3.458881579;1;0;0;0;0;0;0;0;0;
3.470394737;1;0;0;0;0;0;0;0;0;
3.481907895;1;0;0;0;0;0;0;0;0;
3.493421053;1;0;0;0;0;0;0;0;0;
3.504934211;1;0;0;0;0;0;0;0;0;
3.516447368;1;0;0;0;0;0;0;0;0;
3.527960526;1;0;0;0;0;0;0;0;0;
3.539473684;1;0;0;0;0;0;0;0;0;
3.550986842;1;0;0;0;0;0;0;0;0;
3.5625;1;0;0;0;0;0;0;0;0;
3.574013158;1;0;0;0;0;0;0;0;0;
3.585526316;1;0;0;0;0;0;0;0;0;
3.597039474;1;0;0;0;0;0;0;0;0;
3.608552632;1;0;0;0;0;0;0;0;0;
3.620065789;1;0;0;0;0;0;0;0;0;
3.631578947;1;0;0;0;0;0;0;0;0;
3.643092105;1;0;0;0;0;0;0;0;0;
3.654605263;1;0;0;0;0;0;0;0;0;
3.666118421;1;0;0;0;0;0;0;0;0;
3.677631579;1;0;0;0;0;0;0;0;0;
3.689144737;1;0;0;0;0;0;0;0;0;
3.700657895;1;0;0;0;0;0;0;0;0;
3.712171053;1;0;0;0;0;0;0;0;0;
3.723684211;1;0;0;0;0;0;0;0;0;
3.735197368;1;0;0;0;0;0;0;0;0;
3.746710526;1;0;0;0;0;0;0;0;0;
3.758223684;1;0;0;0;0;0;0;0;0;
3.769736842;1;0;0;0;0;0;0;0;0;
3.78125;1;0;0;0;0;0;0;0;0;
3.792763158;1;0;0;0;0;0;0;0;0;
3.804276316;1;0;0;0;0;0;0;0;0;
3.815789474;1;0;0;0;0;0;0;0;0;
3.827302632;1;0;0;0;0;0;0;0;0;
3.838815789;1;0;0;0;0;0;0;0;0;
3.850328947;1;0;0;0;0;0;0;0;0;
3.861842105;1;0;0;0;0;0;0;0;0;
3.873355263;1;0;0;0;0;0;0;0;0;
3.884868421;1;0;0;0;0;0;0;0;0;
3.896381579;1;0;0;0;0;0;0;0;0;
3.907894737;1;0;0;0;0;0;0;0;0;
3.919407895;1;0;0;0;0;0;0;0;0;
3.930921053;1;0;0;0;0;0;0;0;0;
3.942434211;1;0;0;0;0;0;0;0;0;
3.953947368;1;0;0;0;0;0;0;0;0;
3.965460526;1;0;0;0;0;0;0;0;0;
3.976973684;1;0;0;0;0;0;0;0;0;
3.988486842;1;0;0;0;0;0;0;0;0;
4;1;0;0;0;0;0;0;0;0;
4.011764706;1;0;0;0;0;0;0;0;0;
4.023529412;1;0;0;0;0;0;0;0;0;
4.035294118;1;0;0;0;0;0;0;0;0;
4.047058824;1;0;0;0;0;0;0;0;0;
4.058823529;1;0;0;0;0;0;0;0;0;
4.070588235;1;0;0;0;0;0;0;0;0;
4.082352941;1;0;0;0;0;0;0;0;0;
4.094117647;1;0;0;0;0;0;0;0;0;
4.105882353;1;0;0;0;0;0;0;0;0;
4.117647059;1;0;0;0;0;0;0;0;0;
4.129411765;1;0;0;0;0;0;0;0;0;
4.141176471;1;0;0;0;0;0;0;0;0;
4.152941176;1;0;0;0;0;0;0;0;0;
4.164705882;1;0;0;0;0;0;0;0;0;
4.176470588;1;0;0;0;0;0;0;0;0;
4.188235294;1;0;0;0;0;0;0;0;0;
4.2;1;0;0;0;0;0;0;0;0;
4.211764706;1;0;0;0;0;0;0;0;0;
4.223529412;1;0;0;0;0;0;0;0;0;
4.235294118;1;0;0;0;0;0;0;0;0;
4.247058824;1;0;0;0;0;0;0;0;0;
4.258823529;1;0;0;0;0;0;0;0;0;
4.270588235;1;0;0;0;0;0;0;0;0;
4.282352941;1;0;0;0;0;0;0;0;0;
4.294117647;1;0;0;0;0;0;0;0;0;
4.305882353;1;0;0;0;0;0;0;0;0;
4.317647059;1;0;0;0;0;0;0;0;0;
4.329411765;1;0;0;0;0;0;0;0;0;
4.341176471;1;0;0;0;0;0;0;0;0;
4.352941176;1;0;0;0;0;0;0;0;0;
4.364705882;1;0;0;0;0;0;0;0;0;
4.376470588;1;0;0;0;0;0;0;0;0;
4.388235294;1;0;0;0;0;0;0;0;0;
4.4;1;0;0;0;0;0;0;0;0;
4.411764706;1;0;0;0;0;0;0;0;0;
4.423529412;1;0;0;0;0;0;0;0;0;
4.435294118;1;0;0;0;0;0;0;0;0;
4.447058824;1;0;0;0;0;0;0;0;0;
4.458823529;1;0;0;0;0;0;0;0;0;
4.470588235;1;0;0;0;0;0;0;0;0;
4.482352941;1;0;0;0;0;0;0;0;0;
4.494117647;1;0;0;0;0;0;0;0;0;
4.505882353;1;0;0;0;0;0;0;0;0;
4.517647059;1;0;0;0;0;0;0;0;0;
4.529411765;1;0;0;0;0;0;0;0;0;
4.541176471;1;0;0;0;0;0;0;0;0;
4.552941176;1;0;0;0;0;0;0;0;0;
4.564705882;1;0;0;0;0;0;0;0;0;
4.576470588;1;0;0;0;0;0;0;0;0;
4.588235294;1;0;0;0;0;0;0;0;0;
4.6;1;0;0;0;0;0;0;0;0;
4.611764706;1;0;0;0;0;0;0;0;0;
4.623529412;1;0;0;0;0;0;0;0;0;
4.635294118;1;0;0;0;0;0;0;0;0;
4.647058824;1;0;0;0;0;0;0;0;0;
4.658823529;1;0;0;0;0;0;0;0;0;
4.670588235;1;0;0;0;0;0;0;0;0;
4.682352941;1;0;0;0;0;0;0;0;0;
4.694117647;1;0;0;0;0;0;0;0;0;
4.705882353;1;0;0;0;0;0;0;0;0;
4.717647059;1;0;0;0;0;0;0;0;0;
4.729411765;1;0;0;0;0;0;0;0;0;
4.741176471;1;0;0;0;0;0;0;0;0;
4.752941176;1;0;0;0;0;0;0;0;0;
4.764705882;1;0;0;0;0;0;0;0;0;
4.776470588;1;0;0;0;0;0;0;0;0;
4.788235294;1;0;0;0;0;0;0;0;0;
4.8;1;0;0;0;0;0;0;0;0;
4.811764706;1;0;0;0;0;0;0;0;0;
4.823529412;1;0;0;0;0;0;0;0;0;
4.835294118;1;0;0;0;0;0;0;0;0;
4.847058824;1;0;0;0;0;0;0;0;0;
4.858823529;1;0;0;0;0;0;0;0;0;
4.870588235;1;0;0;0;0;0;0;0;0;
4.882352941;1;0;0;0;0;0;0;0;0;
4.894117647;1;0;0;0;0;0;0;0;0;
4.905882353;1;0;0;0;0;0;0;0;0;
4.917647059;1;0;0;0;0;0;0;0;0;
4.929411765;1;0;0;0;0;0;0;0;0;
4.941176471;1;0;0;0;0;0;0;0;0;
4.952941176;1;0;0;0;0;0;0;0;0;
4.964705882;1;0;0;0;0;0;0;0;0;
4.976470588;1;0;0;0;0;0;0;0;0;
4.988235294;1;0;0;0;0;0;0;0;0;
5;1;0;0;0;0;0;0;0;0;
5.012048193;1;0;0;0;0;0;0;0;0;
5.024096386;1;0;0;0;0;0;0;0;0;
5.036144578;1;0;0;0;0;0;0;0;0;
5.048192771;1;0;0;0;0;0;0;0;0;
5.060240964;1;0;0;0;0;0;0;0;0;
5.072289157;1;0;0;0;0;0;0;0;0;
5.084337349;1;0;0;0;0;0;0;0;0;
5.096385542;1;0;0;0;0;0;0;0;0;
5.108433735;1;0;0;0;0;0;0;0;0;
5.120481928;1;0;0;0;0;0;0;0;0;
5.13253012;1;0;0;0;0;0;0;0;0;
5.144578313;1;0;0;0;0;0;0;0;0;
5.156626506;1;0;0;0;0;0;0;0;0;
5.168674699;1;0;0;0;0;0;0;0;0;
5.180722892;1;0;0;0;0;0;0;0;0;
5.192950908;1;0;0;0;0;0;0;0;0;
5.205178925;1;0;0;0;0;0;0;0;0;
5.217406941;1;0;0;0;0;0;0;0;0;
5.229634958;1;0;0;0;0;0;0;0;0;
5.241862974;1;0;0;0;0;0;0;0;0;
5.254090991;1;0;0;0;0;0;0;0;0;
5.266319007;1;0;0;0;0;0;0;0;0;
5.278547024;1;0;0;0;0;0;0;0;0;
5.29077504;1;0;0;0;0;0;0;0;0;
5.303003057;1;0;0;0;0;0;0;0;0;
5.315231074;1;0;0;0;0;0;0;0;0;
5.32745909;1;0;0;0;0;0;0;0;0;
5.339687107;1;0;0;0;0;0;0;0;0;
5.351915123;1;0;0;0;0;0;0;0;0;
5.36414314;1;0;0;0;0;0;0;0;0;
5.376371156;1;0;0;0;0;0;0;0;0;
5.388599173;1;0;0;0;0;0;0;0;0;
5.400827189;1;0;0;0;0;0;0;0;0;
5.413055206;1;0;0;0;0;0;0;0;0;
5.425283222;1;0;0;0;0;0;0;0;0;
5.437511239;1;0;0;0;0;0;0;0;0;
5.449739256;1;0;0;0;0;0;0;0;0;
5.461967272;1;0;0;0;0;0;0;0;0;
5.474195289;1;0;0;0;0;0;0;0;0;
5.486423305;1;0;0;0;0;0;0;0;0;
5.498651322;1;0;0;0;0;0;0;0;0;
5.510879338;1;0;0;0;0;0;0;0;0;
5.523107355;1;0;0;0;0;0;0;0;0;
5.535335371;1;0;0;0;0;0;0;0;0;
5.547563388;1;0;0;0;0;0;0;0;0;
5.559791404;1;0;0;0;0;0;0;0;0;
5.572019421;1;0;0;0;0;0;0;0;0;
5.584247438;1;0;0;0;0;0;0;0;0;
5.596475454;1;0;0;0;0;0;0;0;0;
5.608703471;1;0;0;0;0;0;0;0;0;
5.620931487;1;0;0;0;0;0;0;0;0;
5.633159504;1;0;0;0;0;0;0;0;0;
5.64538752;1;0;0;0;0;0;0;0;0;
5.657615537;1;0;0;0;0;0;0;0;0;
5.669843553;1;0;0;0;0;0;0;0;0;
5.68207157;1;0;0;0;0;0;0;0;0;
5.694299586;1;0;0;0;0;0;0;0;0;
5.706527603;1;0;0;0;0;0;0;0;0;
5.718755619;1;0;0;0;0;0;0;0;0;
5.730983636;1;0;0;0;0;0;0;0;0;
5.743211653;1;0;0;0;0;0;0;0;0;
5.755439669;1;0;0;0;0;0;0;0;0;
5.767667686;1;0;0;0;0;0;0;0;0;
5.779895702;1;0;0;0;0;0;0;0;0;
5.792123719;1;0;0;0;0;0;0;0;0;
5.804351735;1;0;0;0;0;0;0;0;0;
5.816579752;1;0;0;0;0;0;0;0;0;
5.828807768;1;0;0;0;0;0;0;0;0;
5.841035785;1;0;0;0;0;0;0;0;0;
5.853263801;1;0;0;0;0;0;0;0;0;
5.865491818;1;0;0;0;0;0;0;0;0;
5.877719835;1;0;0;0;0;0;0;0;0;
5.889947851;1;0;0;0;0;0;0;0;0;
5.902175868;1;0;0;0;0;0;0;0;0;
5.914403884;1;0;0;0;0;0;0;0;0;
5.926631901;1;0;0;0;0;0;0;0;0;
5.938859917;1;0;0;0;0;0;0;0;0;
5.951087934;1;0;0;0;0;0;0;0;0;
5.96331595;1;0;0;0;0;0;0;0;0;
5.975543967;1;0;0;0;0;0;0;0;0;
5.987771983;1;0;0;0;0;0;0;0;0;
6;1;0;0;0;0;0;0;0;0;
6.012345679;1;0;0;0;0;0;0;0;0;
6.024691358;1;0;0;0;0;0;0;0;0;
6.037037037;1;0;0;0;0;0;0;0;0;
6.049382716;1;0;0;0;0;0;0;0;0;
6.061728395;1;0;0;0;0;0;0;0;0;
6.074074074;1;0;0;0;0;0;0;0;0;
6.086419753;1;0;0;0;0;0;0;0;0;
6.098765432;1;0;0;0;0;0;0;0;0;
6.111111111;1;0;0;0;0;0;0;0;0;
6.12345679;1;0;0;0;0;0;0;0;0;
6.135802469;1;0;0;0;0;0;0;0;0;
6.148148148;1;0;0;0;0;0;0;0;0;
6.160493827;1;0;0;0;0;0;0;0;0;
6.172839506;1;0;0;0;0;0;0;0;0;
6.185185185;1;0;0;0;0;0;0;0;0;
6.197530864;1;0;0;0;0;0;0;0;0;
6.209876543;1;0;0;0;0;0;0;0;0;
6.222222222;1;0;0;0;0;0;0;0;0;
6.234567901;1;0;0;0;0;0;0;0;0;
6.24691358;1;0;0;0;0;0;0;0;0;
6.259259259;1;0;0;0;0;0;0;0;0;
6.271604938;1;0;0;0;0;0;0;0;0;
6.283950617;1;0;0;0;0;0;0;0;0;
6.296296296;1;0;0;0;0;0;0;0;0;
6.308641975;1;0;0;0;0;0;0;0;0;
6.320987654;1;0;0;0;0;0;0;0;0;
6.333333333;1;0;0;0;0;0;0;0;0;
6.345679012;1;0;0;0;0;0;0;0;0;
6.358024691;1;0;0;0;0;0;0;0;0;
6.37037037;1;0;0;0;0;0;0;0;0;
6.382716049;1;0;0;0;0;0;0;0;0;
6.395061728;1;0;0;0;0;0;0;0;0;
6.407407407;1;0;0;0;0;0;0;0;0;
6.419753086;1;0;0;0;0;0;0;0;0;
6.432098765;1;0;0;0;0;0;0;0;0;
6.444444444;1;0;0;0;0;0;0;0;0;
6.456790123;1;0;0;0;0;0;0;0;0;
6.469135802;1;0;0;0;0;0;0;0;0;
6.481481481;1;0;0;0;0;0;0;0;0;
6.49382716;1;0;0;0;0;0;0;0;0;
6.50617284;1;0;0;0;0;0;0;0;0;
6.518518519;1;0;0;0;0;0;0;0;0;
6.530864198;1;0;0;0;0;0;0;0;0;
6.543209877;1;0;0;0;0;0;0;0;0;
6.555555556;1;0;0;0;0;0;0;0;0;
6.567901235;1;0;0;0;0;0;0;0;0;
6.580246914;1;0;0;0;0;0;0;0;0;
6.592592593;1;0;0;0;0;0;0;0;0;
6.604938272;1;0;0;0;0;0;0;0;0;
6.617283951;1;0;0;0;0;0;0;0;0;
6.62962963;1;0;0;0;0;0;0;0;0;
6.641975309;1;0;0;0;0;0;0;0;0;
6.654320988;1;0;0;0;0;0;0;0;0;
6.666666667;1;0;0;0;0;0;0;0;0;
6.679012346;1;0;0;0;0;0;0;0;0;
6.691358025;1;0;0;0;0;0;0;0;0;
6.703703704;1;0;0;0;0;0;0;0;0;
6.716049383;1;0;0;0;0;0;0;0;0;
6.728395062;1;0;0;0;0;0;0;0;0;
6.740740741;1;0;0;0;0;0;0;0;0;
6.75308642;1;0;0;0;0;0;0;0;0;
6.765432099;1;0;0;0;0;0;0;0;0;
6.777777778;1;0;0;0;0;0;0;0;0;
6.790123457;1;0;0;0;0;0;0;0;0;
6.802469136;1;0;0;0;0;0;0;0;0;
6.814814815;1;0;0;0;0;0;0;0;0;
6.827160494;1;0;0;0;0;0;0;0;0;
6.839506173;1;0;0;0;0;0;0;0;0;
6.851851852;1;0;0;0;0;0;0;0;0;
6.864197531;1;0;0;0;0;0;0;0;0;
6.87654321;1;0;0;0;0;0;0;0;0;
6.888888889;1;0;0;0;0;0;0;0;0;
6.901234568;1;0;0;0;0;0;0;0;0;
6.913580247;1;0;0;0;0;0;0;0;0;
6.925925926;1;0;0;0;0;0;0;0;0;
6.938271605;1;0;0;0;0;0;0;0;0;
6.950617284;1;0;0;0;0;0;0;0;0;
