time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;
6.315189873;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.315822785;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.316455696;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.317088608;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.317721519;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.31835443;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.318987342;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.319620253;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.320253165;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.320886076;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.321518987;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.322151899;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.32278481;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.323417722;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.324050633;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.324683544;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.325316456;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.325949367;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.326582278;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.32721519;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.327848101;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.328481013;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.329113924;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.329746835;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.330379747;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.331012658;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.33164557;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.332278481;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.332911392;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.333544304;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.334177215;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.334810127;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.335443038;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.336075949;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.336708861;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.337341772;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.337974684;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.338607595;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.339240506;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.339873418;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.340506329;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.341139241;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.341772152;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.342405063;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.343037975;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.343670886;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.344303797;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.344936709;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.34556962;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.346202532;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.346835443;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.347468354;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.348101266;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.348734177;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.349367089;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.35;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.350632911;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.351265823;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.351898734;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.352531646;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.353164557;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.353797468;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.35443038;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.355063291;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.355696203;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.356329114;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.356962025;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.357594937;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.358227848;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.358860759;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.359493671;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.360126582;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.360759494;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.361392405;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.362025316;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.362658228;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.363291139;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.363924051;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.364556962;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.365189873;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.365822785;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.366455696;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.367088608;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.367721519;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.36835443;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.368987342;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.369620253;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.370253165;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.370886076;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.371518987;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.372151899;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.37278481;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.373417722;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.374050633;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.374683544;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.375316456;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.375949367;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.376582278;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.37721519;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.377848101;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.378481013;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.379113924;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.379746835;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.380379747;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.381012658;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.38164557;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.382278481;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.382911392;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.383544304;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.384177215;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.384810127;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.385443038;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.386075949;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.386708861;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.387341772;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.387974684;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.388607595;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.389240506;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.389873418;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.390506329;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.391139241;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.391772152;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.392405063;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.393037975;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.393670886;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.394303797;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.394936709;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.39556962;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.396202532;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.396835443;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.397468354;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.398101266;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.398734177;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.399367089;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.4;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.400641026;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.401282051;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.401923077;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.402564103;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.403205128;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.403846154;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.404487179;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.405128205;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.405769231;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.406410256;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.407055703;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.407701149;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.408346596;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.408992042;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.409637489;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.410278358;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.410919227;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.41156474;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.412210252;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.412855765;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.413501278;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.414146791;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.414792304;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.415437817;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.416083329;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.416728842;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.417374355;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.418019868;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.418665381;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.419310894;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.419956407;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.420601919;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.421247432;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.421892945;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.422538458;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.423183971;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.423829484;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.424474997;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.425120509;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.425766022;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.426411535;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.427057048;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.427702561;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.428348074;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.428993586;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.429639099;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.430284612;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.430930125;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.431581728;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.43223333;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.432884933;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.433536535;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.434188138;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.434839741;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.435491343;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.436142946;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.436794548;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.437446151;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.438097754;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.438749356;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.439400959;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.440052561;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.440704164;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.441355767;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.442007369;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.442658972;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.443310574;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.443962177;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.44461378;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.445265382;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.445916985;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.446568587;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.44722019;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.447871792;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.448523395;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.449174998;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.4498266;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.450478203;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.451129805;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.451781408;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.452433011;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.453084613;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.453736216;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.454387818;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.455039421;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.455691024;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.456342626;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.456994229;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.457645831;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.458297434;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.458949037;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.459600639;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.460252242;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.460903844;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.461566491;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.462229138;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.462891784;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.463554431;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.464217078;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.464879725;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.465542371;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.466205018;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.466867665;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.467530311;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.468192958;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.468855605;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.469518252;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.470180898;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.470843545;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.471506192;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.472168838;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.472831485;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.473494132;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.474156778;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.474819425;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.475482072;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.476144719;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.476807365;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.477470012;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.478132659;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.478795305;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.479457952;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.480120599;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.480783246;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.481445892;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.482108539;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.482771186;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.483433832;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.484096479;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.484759126;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.485421772;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.486084419;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.486747066;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.487409713;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.488072359;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.488735006;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.489397653;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.490060299;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.490722946;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.491385593;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.49204824;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.492710886;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.493373533;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.49403618;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.494698826;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.495361473;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.49602412;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.496686766;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.497349413;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.49801206;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.498674707;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.499337353;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.5;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.500671141;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.501342282;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.502013423;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.502684564;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.503355705;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.504026846;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.504697987;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.505369128;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.506040268;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.506711409;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.50738255;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.50805859;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.50873463;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.50941067;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.510086709;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.510762749;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.511438789;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.512114829;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.512790869;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.513466908;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.514142948;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.514818988;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.515495028;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.516171067;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.516847107;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.517523147;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.518199187;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.518875227;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.519551266;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.520233035;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.520914804;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.521596573;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.522278342;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.522960111;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.52364188;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.524323649;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.525005418;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.525687187;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.526368956;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.527050725;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.527732494;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.528414262;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.529096031;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.5297778;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.530459569;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.531141338;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.531823107;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.532504876;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.533186645;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.533868414;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.534550183;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.535231952;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.535913721;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.53659549;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.537277259;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.537959027;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.538640796;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.539330226;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.540019655;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.540709084;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.541398513;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.542087943;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.542777372;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.543466801;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.54415623;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.54484566;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.545535089;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.546224518;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.546913947;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.547603377;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.548292806;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.548982235;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.549671664;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.550361094;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.551050523;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.551739952;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.552429381;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.553118811;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.55380824;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.554497669;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.555187098;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.555876528;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.556565957;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.557255386;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.557944815;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.558634245;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.559323674;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.560013103;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.560702533;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.561391962;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.562081391;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.56277082;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.56346025;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.564149679;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.564839108;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.565528537;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.566217967;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.566907396;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.567611494;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.568315592;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.56901969;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.569723788;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.570427886;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.571131984;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.571836082;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.572540179;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.573244277;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.573948375;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.574652473;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.575356571;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.576060669;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.576764767;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.577468865;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.578172963;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.578877061;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.579581159;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.580285257;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.580989355;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.581693453;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.582397551;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.583101649;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.583805747;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.584509845;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.585213943;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.585918041;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.586622139;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.587326237;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.588030335;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.588734433;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.589438531;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.590142629;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.590846726;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.591550824;1;3.6e+09;1e-18;0;0;0;0;0;0;
6.592254922;1;3.6e+09;1e-18;0;0;0;0;0;0;
