time,model.root.system1.integrator.y,model.root.system1.integrator1.y,model.root.system1.der(integrator.y),model.root.system1.der(integrator1.y),model.root.system1.HModelica,model.root.system1.hxPower,model.root.system1.hxPowerIntegral,model.root.system1.momentumModelica,model.root.system1.power,model.root.system1.powerIntegral,model.root.system1.temperatureModelica,model.root.system1.integrator.u,model.root.system1.integrator1.u,model.root.system1.ramp.y,model.root.system1.ramp1.y,model.root.system1.ramp2.y,model.root.system1.integrator.initType,model.root.system1.integrator1.initType,model.root.system1.integrator.use_reset,model.root.system1.integrator.use_set,model.root.system1.integrator1.use_reset,model.root.system1.integrator1.use_set
0.037, 5968511.18519, -414.400542737, 164820282.351, -12002.1078483, 10000, -12002.1078483, -414.400542737, 0, 164820282.351, 5968511.18519, 850, 164820282.351, -12002.1078483, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.038, 6133276.46886, -426.412055961, 164765283.667, -12011.513224, 10000, -12011.513224, -426.412055961, 0, 164765283.667, 6133276.46886, 850, 164765283.667, -12011.513224, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.038, 6133276.46886, -426.412055961, 164765283.667, -12011.513224, 10000, -12011.513224, -426.412055961, 0, 164765283.667, 6133276.46886, 850, 164765283.667, -12011.513224, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.038, 6133276.46886, -426.412055961, 164765283.667, -12011.513224, 10000, -12011.513224, -426.412055961, 0, 164765283.667, 6133276.46886, 850, 164765283.667, -12011.513224, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.039, 6297986.78863, -438.432964755, 164710319.771, -12020.9087941, 10000, -12020.9087941, -438.432964755, 0, 164710319.771, 6297986.78863, 850, 164710319.771, -12020.9087941, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.039, 6297986.78863, -438.432964755, 164710319.771, -12020.9087941, 10000, -12020.9087941, -438.432964755, 0, 164710319.771, 6297986.78863, 850, 164710319.771, -12020.9087941, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.039, 6297986.78863, -438.432964755, 164710319.771, -12020.9087941, 10000, -12020.9087941, -438.432964755, 0, 164710319.771, 6297986.78863, 850, 164710319.771, -12020.9087941, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.04, 6462642.18967, -450.463259369, 164655401.048, -12030.2946144, 10000, -12030.2946144, -450.463259369, 0, 164655401.048, 6462642.18967, 850, 164655401.048, -12030.2946144, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.04, 6462642.18967, -450.463259369, 164655401.048, -12030.2946144, 10000, -12030.2946144, -450.463259369, 0, 164655401.048, 6462642.18967, 850, 164655401.048, -12030.2946144, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.04, 6462642.18967, -450.463259369, 164655401.048, -12030.2946144, 10000, -12030.2946144, -450.463259369, 0, 164655401.048, 6462642.18967, 850, 164655401.048, -12030.2946144, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.041, 6627242.70261, -462.502930107, 164600512.936, -12039.6707373, 10000, -12039.6707373, -462.502930107, 0, 164600512.936, 6627242.70261, 850, 164600512.936, -12039.6707373, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.041, 6627242.70261, -462.502930107, 164600512.936, -12039.6707373, 10000, -12039.6707373, -462.502930107, 0, 164600512.936, 6627242.70261, 850, 164600512.936, -12039.6707373, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.041, 6627242.70261, -462.502930107, 164600512.936, -12039.6707373, 10000, -12039.6707373, -462.502930107, 0, 164600512.936, 6627242.70261, 850, 164600512.936, -12039.6707373, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.042, 6791788.36048, -474.551967319, 164545657.869, -12049.0372124, 10000, -12049.0372124, -474.551967319, 0, 164545657.869, 6791788.36048, 850, 164545657.869, -12049.0372124, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.042, 6791788.36048, -474.551967319, 164545657.869, -12049.0372124, 10000, -12049.0372124, -474.551967319, 0, 164545657.869, 6791788.36048, 850, 164545657.869, -12049.0372124, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.042, 6791788.36048, -474.551967319, 164545657.869, -12049.0372124, 10000, -12049.0372124, -474.551967319, 0, 164545657.869, 6791788.36048, 850, 164545657.869, -12049.0372124, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.043, 6956279.19749, -486.610361406, 164490837.01, -12058.3940866, 10000, -12058.3940866, -486.610361406, 0, 164490837.01, 6956279.19749, 850, 164490837.01, -12058.3940866, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.043, 6956279.19749, -486.610361406, 164490837.01, -12058.3940866, 10000, -12058.3940866, -486.610361406, 0, 164490837.01, 6956279.19749, 850, 164490837.01, -12058.3940866, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.043, 6956279.19749, -486.610361406, 164490837.01, -12058.3940866, 10000, -12058.3940866, -486.610361406, 0, 164490837.01, 6956279.19749, 850, 164490837.01, -12058.3940866, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.044, 7120715.24835, -498.67810281, 164436050.861, -12067.7414045, 10000, -12067.7414045, -498.67810281, 0, 164436050.861, 7120715.24835, 850, 164436050.861, -12067.7414045, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.044, 7120715.24835, -498.67810281, 164436050.861, -12067.7414045, 10000, -12067.7414045, -498.67810281, 0, 164436050.861, 7120715.24835, 850, 164436050.861, -12067.7414045, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.044, 7120715.24835, -498.67810281, 164436050.861, -12067.7414045, 10000, -12067.7414045, -498.67810281, 0, 164436050.861, 7120715.24835, 850, 164436050.861, -12067.7414045, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.045, 7285096.54798, -510.755182019, 164381299.625, -12077.0792084, 10000, -12077.0792084, -510.755182019, 0, 164381299.625, 7285096.54798, 850, 164381299.625, -12077.0792084, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.045, 7285096.54798, -510.755182019, 164381299.625, -12077.0792084, 10000, -12077.0792084, -510.755182019, 0, 164381299.625, 7285096.54798, 850, 164381299.625, -12077.0792084, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.045, 7285096.54798, -510.755182019, 164381299.625, -12077.0792084, 10000, -12077.0792084, -510.755182019, 0, 164381299.625, 7285096.54798, 850, 164381299.625, -12077.0792084, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.046, 7449423.13135, -522.841589557, 164326583.375, -12086.4075382, 10000, -12086.4075382, -522.841589557, 0, 164326583.375, 7449423.13135, 850, 164326583.375, -12086.4075382, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.046, 7449423.13135, -522.841589557, 164326583.375, -12086.4075382, 10000, -12086.4075382, -522.841589557, 0, 164326583.375, 7449423.13135, 850, 164326583.375, -12086.4075382, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.046, 7449423.13135, -522.841589557, 164326583.375, -12086.4075382, 10000, -12086.4075382, -522.841589557, 0, 164326583.375, 7449423.13135, 850, 164326583.375, -12086.4075382, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.047, 7613695.03348, -534.937315989, 164271902.129, -12095.7264322, 10000, -12095.7264322, -534.937315989, 0, 164271902.129, 7613695.03348, 850, 164271902.129, -12095.7264322, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.047, 7613695.03348, -534.937315989, 164271902.129, -12095.7264322, 10000, -12095.7264322, -534.937315989, 0, 164271902.129, 7613695.03348, 850, 164271902.129, -12095.7264322, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.047, 7613695.03348, -534.937315989, 164271902.129, -12095.7264322, 10000, -12095.7264322, -534.937315989, 0, 164271902.129, 7613695.03348, 850, 164271902.129, -12095.7264322, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.048, 7777912.28936, -547.042351916, 164217255.882, -12105.0359268, 10000, -12105.0359268, -547.042351916, 0, 164217255.882, 7777912.28936, 850, 164217255.882, -12105.0359268, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.048, 7777912.28936, -547.042351916, 164217255.882, -12105.0359268, 10000, -12105.0359268, -547.042351916, 0, 164217255.882, 7777912.28936, 850, 164217255.882, -12105.0359268, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.048, 7777912.28936, -547.042351916, 164217255.882, -12105.0359268, 10000, -12105.0359268, -547.042351916, 0, 164217255.882, 7777912.28936, 850, 164217255.882, -12105.0359268, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.049, 7942074.93398, -559.156687972, 164162644.616, -12114.3360565, 10000, -12114.3360565, -559.156687972, 0, 164162644.616, 7942074.93398, 850, 164162644.616, -12114.3360565, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.049, 7942074.93398, -559.156687972, 164162644.616, -12114.3360565, 10000, -12114.3360565, -559.156687972, 0, 164162644.616, 7942074.93398, 850, 164162644.616, -12114.3360565, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.049, 7942074.93398, -559.156687972, 164162644.616, -12114.3360565, 10000, -12114.3360565, -559.156687972, 0, 164162644.616, 7942074.93398, 850, 164162644.616, -12114.3360565, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.05, 8106183.00229, -571.280314827, 164108068.308, -12123.6268544, 10000, -12123.6268544, -571.280314827, 0, 164108068.308, 8106183.00229, 850, 164108068.308, -12123.6268544, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.05, 8106183.00229, -571.280314827, 164108068.308, -12123.6268544, 10000, -12123.6268544, -571.280314827, 0, 164108068.308, 8106183.00229, 850, 164108068.308, -12123.6268544, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.05, 8106183.00229, -571.280314827, 164108068.308, -12123.6268544, 10000, -12123.6268544, -571.280314827, 0, 164108068.308, 8106183.00229, 850, 164108068.308, -12123.6268544, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.051, 8270236.52922, -583.413223179, 164053526.934, -12132.9083521, 10000, -12132.9083521, -583.413223179, 0, 164053526.934, 8270236.52922, 850, 164053526.934, -12132.9083521, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.051, 8270236.52922, -583.413223179, 164053526.934, -12132.9083521, 10000, -12132.9083521, -583.413223179, 0, 164053526.934, 8270236.52922, 850, 164053526.934, -12132.9083521, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.051, 8270236.52922, -583.413223179, 164053526.934, -12132.9083521, 10000, -12132.9083521, -583.413223179, 0, 164053526.934, 8270236.52922, 850, 164053526.934, -12132.9083521, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.052, 8434235.54969, -595.555403759, 163999020.466, -12142.1805798, 10000, -12142.1805798, -595.555403759, 0, 163999020.466, 8434235.54969, 850, 163999020.466, -12142.1805798, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.052, 8434235.54969, -595.555403759, 163999020.466, -12142.1805798, 10000, -12142.1805798, -595.555403759, 0, 163999020.466, 8434235.54969, 850, 163999020.466, -12142.1805798, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.052, 8434235.54969, -595.555403759, 163999020.466, -12142.1805798, 10000, -12142.1805798, -595.555403759, 0, 163999020.466, 8434235.54969, 850, 163999020.466, -12142.1805798, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.053, 8598180.09856, -607.706847325, 163944548.877, -12151.4435662, 10000, -12151.4435662, -607.706847325, 0, 163944548.877, 8598180.09856, 850, 163944548.877, -12151.4435662, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.053, 8598180.09856, -607.706847325, 163944548.877, -12151.4435662, 10000, -12151.4435662, -607.706847325, 0, 163944548.877, 8598180.09856, 850, 163944548.877, -12151.4435662, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.053, 8598180.09856, -607.706847325, 163944548.877, -12151.4435662, 10000, -12151.4435662, -607.706847325, 0, 163944548.877, 8598180.09856, 850, 163944548.877, -12151.4435662, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.054, 8762070.2107, -619.867544664, 163890112.14, -12160.6973392, 10000, -12160.6973392, -619.867544664, 0, 163890112.14, 8762070.2107, 850, 163890112.14, -12160.6973392, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.054, 8762070.2107, -619.867544664, 163890112.14, -12160.6973392, 10000, -12160.6973392, -619.867544664, 0, 163890112.14, 8762070.2107, 850, 163890112.14, -12160.6973392, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.054, 8762070.2107, -619.867544664, 163890112.14, -12160.6973392, 10000, -12160.6973392, -619.867544664, 0, 163890112.14, 8762070.2107, 850, 163890112.14, -12160.6973392, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.055, 8925905.92093, -632.037486589, 163835710.226, -12169.9419251, 10000, -12169.9419251, -632.037486589, 0, 163835710.226, 8925905.92093, 850, 163835710.226, -12169.9419251, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.055, 8925905.92093, -632.037486589, 163835710.226, -12169.9419251, 10000, -12169.9419251, -632.037486589, 0, 163835710.226, 8925905.92093, 850, 163835710.226, -12169.9419251, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.055, 8925905.92093, -632.037486589, 163835710.226, -12169.9419251, 10000, -12169.9419251, -632.037486589, 0, 163835710.226, 8925905.92093, 850, 163835710.226, -12169.9419251, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.056, 9089687.26404, -644.216663939, 163781343.107, -12179.1773495, 10000, -12179.1773495, -644.216663939, 0, 163781343.107, 9089687.26404, 850, 163781343.107, -12179.1773495, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.056, 9089687.26404, -644.216663939, 163781343.107, -12179.1773495, 10000, -12179.1773495, -644.216663939, 0, 163781343.107, 9089687.26404, 850, 163781343.107, -12179.1773495, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.056, 9089687.26404, -644.216663939, 163781343.107, -12179.1773495, 10000, -12179.1773495, -644.216663939, 0, 163781343.107, 9089687.26404, 850, 163781343.107, -12179.1773495, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.057, 9253414.27479, -656.405067575, 163727010.755, -12188.4036367, 10000, -12188.4036367, -656.405067575, 0, 163727010.755, 9253414.27479, 850, 163727010.755, -12188.4036367, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.057, 9253414.27479, -656.405067575, 163727010.755, -12188.4036367, 10000, -12188.4036367, -656.405067575, 0, 163727010.755, 9253414.27479, 850, 163727010.755, -12188.4036367, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.057, 9253414.27479, -656.405067575, 163727010.755, -12188.4036367, 10000, -12188.4036367, -656.405067575, 0, 163727010.755, 9253414.27479, 850, 163727010.755, -12188.4036367, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.058, 9417086.98793, -668.602688386, 163672713.14, -12197.6208102, 10000, -12197.6208102, -668.602688386, 0, 163672713.14, 9417086.98793, 850, 163672713.14, -12197.6208102, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.058, 9417086.98793, -668.602688386, 163672713.14, -12197.6208102, 10000, -12197.6208102, -668.602688386, 0, 163672713.14, 9417086.98793, 850, 163672713.14, -12197.6208102, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.058, 9417086.98793, -668.602688386, 163672713.14, -12197.6208102, 10000, -12197.6208102, -668.602688386, 0, 163672713.14, 9417086.98793, 850, 163672713.14, -12197.6208102, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.059, 9580705.43817, -680.809517278, 163618450.236, -12206.8288926, 10000, -12206.8288926, -680.809517278, 0, 163618450.236, 9580705.43817, 850, 163618450.236, -12206.8288926, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.059, 9580705.43817, -680.809517278, 163618450.236, -12206.8288926, 10000, -12206.8288926, -680.809517278, 0, 163618450.236, 9580705.43817, 850, 163618450.236, -12206.8288926, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.059, 9580705.43817, -680.809517278, 163618450.236, -12206.8288926, 10000, -12206.8288926, -680.809517278, 0, 163618450.236, 9580705.43817, 850, 163618450.236, -12206.8288926, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.06, 9744269.66018, -693.025545184, 163564222.012, -12216.0279056, 10000, -12216.0279056, -693.025545184, 0, 163564222.012, 9744269.66018, 850, 163564222.012, -12216.0279056, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.06, 9744269.66018, -693.025545184, 163564222.012, -12216.0279056, 10000, -12216.0279056, -693.025545184, 0, 163564222.012, 9744269.66018, 850, 163564222.012, -12216.0279056, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.06, 9744269.66018, -693.025545184, 163564222.012, -12216.0279056, 10000, -12216.0279056, -693.025545184, 0, 163564222.012, 9744269.66018, 850, 163564222.012, -12216.0279056, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.061, 9907779.68862, -705.250763054, 163510028.44, -12225.2178701, 10000, -12225.2178701, -705.250763054, 0, 163510028.44, 9907779.68862, 850, 163510028.44, -12225.2178701, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.061, 9907779.68862, -705.250763054, 163510028.44, -12225.2178701, 10000, -12225.2178701, -705.250763054, 0, 163510028.44, 9907779.68862, 850, 163510028.44, -12225.2178701, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.061, 9907779.68862, -705.250763054, 163510028.44, -12225.2178701, 10000, -12225.2178701, -705.250763054, 0, 163510028.44, 9907779.68862, 850, 163510028.44, -12225.2178701, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.062, 10071235.5581, -717.48516186, 163455869.492, -12234.3988062, 10000, -12234.3988062, -717.48516186, 0, 163455869.492, 10071235.5581, 850, 163455869.492, -12234.3988062, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.062, 10071235.5581, -717.48516186, 163455869.492, -12234.3988062, 10000, -12234.3988062, -717.48516186, 0, 163455869.492, 10071235.5581, 850, 163455869.492, -12234.3988062, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.062, 10071235.5581, -717.48516186, 163455869.492, -12234.3988062, 10000, -12234.3988062, -717.48516186, 0, 163455869.492, 10071235.5581, 850, 163455869.492, -12234.3988062, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.063, 10234637.3033, -729.728732594, 163401745.14, -12243.5707333, 10000, -12243.5707333, -729.728732594, 0, 163401745.14, 10234637.3033, 850, 163401745.14, -12243.5707333, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.063, 10234637.3033, -729.728732594, 163401745.14, -12243.5707333, 10000, -12243.5707333, -729.728732594, 0, 163401745.14, 10234637.3033, 850, 163401745.14, -12243.5707333, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.063, 10234637.3033, -729.728732594, 163401745.14, -12243.5707333, 10000, -12243.5707333, -729.728732594, 0, 163401745.14, 10234637.3033, 850, 163401745.14, -12243.5707333, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.064, 10397984.9586, -741.981466264, 163347655.353, -12252.7336704, 10000, -12252.7336704, -741.981466264, 0, 163347655.353, 10397984.9586, 850, 163347655.353, -12252.7336704, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.064, 10397984.9586, -741.981466264, 163347655.353, -12252.7336704, 10000, -12252.7336704, -741.981466264, 0, 163347655.353, 10397984.9586, 850, 163347655.353, -12252.7336704, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.064, 10397984.9586, -741.981466264, 163347655.353, -12252.7336704, 10000, -12252.7336704, -741.981466264, 0, 163347655.353, 10397984.9586, 850, 163347655.353, -12252.7336704, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.065, 10561278.5587, -754.243353899, 163293600.105, -12261.8876353, 10000, -12261.8876353, -754.243353899, 0, 163293600.105, 10561278.5587, 850, 163293600.105, -12261.8876353, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.065, 10561278.5587, -754.243353899, 163293600.105, -12261.8876353, 10000, -12261.8876353, -754.243353899, 0, 163293600.105, 10561278.5587, 850, 163293600.105, -12261.8876353, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.065, 10561278.5587, -754.243353899, 163293600.105, -12261.8876353, 10000, -12261.8876353, -754.243353899, 0, 163293600.105, 10561278.5587, 850, 163293600.105, -12261.8876353, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.066, 10724518.1381, -766.514386545, 163239579.366, -12271.0326457, 10000, -12271.0326457, -766.514386545, 0, 163239579.366, 10724518.1381, 850, 163239579.366, -12271.0326457, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.066, 10724518.1381, -766.514386545, 163239579.366, -12271.0326457, 10000, -12271.0326457, -766.514386545, 0, 163239579.366, 10724518.1381, 850, 163239579.366, -12271.0326457, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.066, 10724518.1381, -766.514386545, 163239579.366, -12271.0326457, 10000, -12271.0326457, -766.514386545, 0, 163239579.366, 10724518.1381, 850, 163239579.366, -12271.0326457, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.067, 10887703.7312, -778.794555263, 163185593.108, -12280.1687184, 10000, -12280.1687184, -778.794555263, 0, 163185593.108, 10887703.7312, 850, 163185593.108, -12280.1687184, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.067, 10887703.7312, -778.794555263, 163185593.108, -12280.1687184, 10000, -12280.1687184, -778.794555263, 0, 163185593.108, 10887703.7312, 850, 163185593.108, -12280.1687184, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.067, 10887703.7312, -778.794555263, 163185593.108, -12280.1687184, 10000, -12280.1687184, -778.794555263, 0, 163185593.108, 10887703.7312, 850, 163185593.108, -12280.1687184, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.068, 11050835.3725, -791.083851133, 163131641.301, -12289.2958698, 10000, -12289.2958698, -791.083851133, 0, 163131641.301, 11050835.3725, 850, 163131641.301, -12289.2958698, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.068, 11050835.3725, -791.083851133, 163131641.301, -12289.2958698, 10000, -12289.2958698, -791.083851133, 0, 163131641.301, 11050835.3725, 850, 163131641.301, -12289.2958698, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.068, 11050835.3725, -791.083851133, 163131641.301, -12289.2958698, 10000, -12289.2958698, -791.083851133, 0, 163131641.301, 11050835.3725, 850, 163131641.301, -12289.2958698, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.069, 11213913.0964, -803.382265249, 163077723.919, -12298.4141158, 10000, -12298.4141158, -803.382265249, 0, 163077723.919, 11213913.0964, 850, 163077723.919, -12298.4141158, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.069, 11213913.0964, -803.382265249, 163077723.919, -12298.4141158, 10000, -12298.4141158, -803.382265249, 0, 163077723.919, 11213913.0964, 850, 163077723.919, -12298.4141158, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.069, 11213913.0964, -803.382265249, 163077723.919, -12298.4141158, 10000, -12298.4141158, -803.382265249, 0, 163077723.919, 11213913.0964, 850, 163077723.919, -12298.4141158, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.07, 11376936.9373, -815.68978872, 163023840.931, -12307.5234716, 10000, -12307.5234716, -815.68978872, 0, 163023840.931, 11376936.9373, 850, 163023840.931, -12307.5234716, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.07, 11376936.9373, -815.68978872, 163023840.931, -12307.5234716, 10000, -12307.5234716, -815.68978872, 0, 163023840.931, 11376936.9373, 850, 163023840.931, -12307.5234716, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.07, 11376936.9373, -815.68978872, 163023840.931, -12307.5234716, 10000, -12307.5234716, -815.68978872, 0, 163023840.931, 11376936.9373, 850, 163023840.931, -12307.5234716, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.071, 11539906.9296, -828.006412673, 162969992.31, -12316.6239523, 10000, -12316.6239523, -828.006412673, 0, 162969992.31, 11539906.9296, 850, 162969992.31, -12316.6239523, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.071, 11539906.9296, -828.006412673, 162969992.31, -12316.6239523, 10000, -12316.6239523, -828.006412673, 0, 162969992.31, 11539906.9296, 850, 162969992.31, -12316.6239523, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.071, 11539906.9296, -828.006412673, 162969992.31, -12316.6239523, 10000, -12316.6239523, -828.006412673, 0, 162969992.31, 11539906.9296, 850, 162969992.31, -12316.6239523, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.072, 11702823.1077, -840.332128245, 162916178.027, -12325.7155721, 10000, -12325.7155721, -840.332128245, 0, 162916178.027, 11702823.1077, 850, 162916178.027, -12325.7155721, 0, 850, 10000, 3, 3, 0, 0, 0, 0
